"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Phages, Prophages, Transposable elements, Plasmids;Conjugative transposon, Bacteroidales;Putative mobilization protein BF0133;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Phosphorus Metabolism;High affinity phosphate transporter and control of PHO regulon;Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1);",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Phosphorus Metabolism;High affinity phosphate transporter and control of PHO regulon;Phosphate transport system regulatory protein PhoU;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Phosphorus Metabolism;P uptake (cyanobacteria);Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1);",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Phosphate transport ATP-binding protein PstB (TC 3.A.1.7.1);",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Phosphate transport system regulatory protein PhoU;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Polyamines;DAP (1,3-diaminopropane) production;Carboxynorspermidine dehydrogenase, putative (EC 1.1.1.-);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Fatty acid desaturase (EC 1.14.19.1);",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8);",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Large-conductance mechanosensitive channel;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Rubredoxin-NAD(+) reductase (EC 1.18.1.1);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Potassium metabolism;Potassium homeostasis;FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8);",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Potassium metabolism;Potassium homeostasis;Large-conductance mechanosensitive channel;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Predictions based on plant-prokaryote comparative analysis;At1g21350;Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At3g21300;Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At3g21300;Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Protein Metabolism;EC 3.4.13.- Dipeptidases;Aminoacyl-histidine dipeptidase (Peptidase D) (EC 3.4.13.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Protein Metabolism;Peptidyl-prolyl cis-trans isomerase;FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8);",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Protein Metabolism;Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase PpiB (EC 5.2.1.8);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Protein Metabolism;Prolyl-tRNA synthetase associated editing enzymes;Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5);",NA,NA,NA,NA,NA,1,NA,2,NA
"SEED;Protein Metabolism;Proteasome eukaryotic;proteasome regulatory subunit Rpn9;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Protein Metabolism;Protein degradation;Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5);",NA,NA,NA,NA,NA,1,NA,2,NA
"SEED;Protein Metabolism;Putative TldE-TldD proteolytic complex;TldE/PmbA family protein, Actinobacterial subgroup;",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Protein Metabolism;Ribosome activity modulation;Ribosome hibernation protein YhbH;",NA,NA,NA,NA,NA,2,1,NA,NA
"SEED;Protein Metabolism;Ribosome biogenesis bacterial;Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70);",NA,NA,NA,NA,NA,2,1,NA,NA
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L18p (L5e);",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L27p;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Protein Metabolism;Ribosome LSU mitochondrial;LSU ribosomal protein L44mt, mitochondrial;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Protein Metabolism;Ribosome SSU bacterial;SSU ribosomal protein S17p (S11e);",NA,NA,NA,NA,NA,1,6,NA,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;LSU ribosomal protein L18p (L5e);",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;LSU ribosomal protein L27p;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Protein Metabolism;Single-copy ribosomal proteins;SSU ribosomal protein S17p (S11e);",NA,NA,NA,NA,NA,1,6,NA,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Glu and Gln;Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Glu and Gln;Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Protein Metabolism;tRNA aminoacylation, Glu and Gln;Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Protein Metabolism;tRNA synthetase relationships;Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Regulation and Cell signaling;cAMP signaling in bacteria;cyclolysin secretion ATP-binding protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Regulation and Cell signaling;cAMP signaling in bacteria;Predicted signal-transduction protein containing cAMP-binding and CBS domains;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Regulation and Cell signaling;DNA-binding regulatory proteins, strays;LysR family transcriptional regulator PA3398;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Regulation and Cell signaling;Iojap;Glutamate 5-kinase (EC 2.7.2.11);",NA,NA,NA,NA,NA,1,NA,NA,3
"SEED;Regulation and Cell signaling;Iojap;LSU ribosomal protein L27p;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Regulation and Cell signaling;Two-component regulatory systems in Campylobacter;Positive regulator of CheA protein activity (CheW);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Regulation and Cell signaling;Zinc regulated enzymes;Putative metal chaperone, involved in Zn homeostasis, GTPase of COG0523 family;",NA,NA,NA,NA,NA,2,2,NA,NA
"SEED;Respiration;Anaerobic respiratory reductases;Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Biogenesis of cytochrome c oxidases;Cytochrome oxidase biogenesis protein Cox11-CtaG, copper delivery to Cox1;",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Respiration;Biogenesis of cytochrome c oxidases;Ferredoxin--NADP(+) reductase (EC 1.18.1.2);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Carbon monoxide dehydrogenase maturation factors;carbon monoxide dehydrogenase E protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;CO Dehydrogenase;carbon monoxide dehydrogenase E protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;CO Dehydrogenase;Carbon-monoxide dehydrogenase form II, large subunit (EC 1.2.99.2);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Formate hydrogenase;tungsten-containing formate dehydrogenase beta subunit;",NA,NA,NA,NA,NA,1,1,1,NA
"SEED;Respiration;NiFe hydrogenase maturation;[NiFe] hydrogenase metallocenter assembly protein HypE;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / HGM;Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / HGM;Nitrate ABC transporter, permease protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / HGM;Nitric oxide reductase activation protein NorQ;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / HGM;Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / HGM;Succinate dehydrogenase hydrophobic membrane anchor protein;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Respiration;Respiration / Human gut microbiome;Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Nitrate ABC transporter, permease protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Nitric oxide reductase activation protein NorQ;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration / Human gut microbiome;Succinate dehydrogenase hydrophobic membrane anchor protein;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Respiration;Respiration HGM;Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration HGM;Nitrate ABC transporter, permease protein;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration HGM;Nitric oxide reductase activation protein NorQ;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration HGM;Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Respiration HGM;Succinate dehydrogenase hydrophobic membrane anchor protein;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Respiration;Respiratory dehydrogenases 1;Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3);",NA,NA,NA,NA,NA,1,3,NA,2
"SEED;Respiration;Respiratory dehydrogenases 1;Methylamine dehydrogenase light chain precursor (EC 1.4.99.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Respiration;Succinate dehydrogenase;Succinate dehydrogenase hydrophobic membrane anchor protein;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;RNA Metabolism;RNA processing and degradation, bacterial;Ribonuclease I precursor (EC 3.1.27.6);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;RNA Metabolism;RNA pseudouridine syntheses;Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;RNA Metabolism;RNA pseudouridine syntheses;Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70);",NA,NA,NA,NA,NA,2,1,NA,NA
"SEED;RNA Metabolism;rRNA modification bacteria;Ribosomal large subunit pseudouridine synthase B (EC 4.2.1.70);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;RNA Metabolism;rRNA modification bacteria;Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70);",NA,NA,NA,NA,NA,2,1,NA,NA
"SEED;RNA Metabolism;t(6)A synthesis in bacteria;TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA;",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;RNA Metabolism;t6A synthesis in bacteria;TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA;",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;RNA Metabolism;Threonylcarbamoyladenosine;TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA;",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;RNA Metabolism;Transcription factors bacterial;ATP-dependent DNA helicase RecG (EC 3.6.1.-);",NA,NA,NA,NA,NA,1,NA,2,NA
"SEED;RNA Metabolism;Transcription factors bacterial;Transcription elongation factor GreB;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;RNA Metabolism;YrdC-YciO-Sua5 and associated protein families;TsaE protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA;",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Stress Response;Choline and Betaine Uptake and Betaine Biosynthesis;L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Stress Response;Choline and Betaine Uptake and Betaine Biosynthesis;Sarcosine oxidase delta subunit (EC 1.5.3.1);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Stress Response;Glutaredoxins;Glutaredoxin-like protein NrdH, required for reduction of Ribonucleotide reductase class Ib;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Stress Response;Glutathione: Non-redox reactions;Glutathione S-transferase, omega (EC 2.5.1.18);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Stress Response;Glutathione: Redox cycle;Glutaredoxin-like protein NrdH, required for reduction of Ribonucleotide reductase class Ib;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Stress Response;Osmoregulation;Aquaporin Z;",NA,NA,NA,NA,NA,2,NA,1,NA
"SEED;Stress Response;Rubrerythrin;Rubredoxin-NAD(+) reductase (EC 1.18.1.1);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Stress Response;Universal stress protein family;Universal stress protein family 4;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Sulfur Metabolism;CFE Sulfur Oxidation;Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Sulfur Metabolism;Inorganic Sulfur Assimilation;Ferredoxin--NADP(+) reductase (EC 1.18.1.2);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Sulfur Metabolism;L-Cystine Uptake and Metabolism;Cystathionine beta-lyase (EC 4.4.1.8);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Thiamin;Thiamin HMP;Glycine oxidase ThiO (EC 1.4.3.19);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Thiamin;Thiamin HMP;Thiamine-monophosphate kinase (EC 2.7.4.16);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Thiamin;ThiD ThiE fusions;Glycine oxidase ThiO (EC 1.4.3.19);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Unclassified;CBSS-1148.35.peg.210;Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Unclassified;CBSS-195102.1.peg.963;Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-);",NA,NA,NA,NA,NA,1,1,1,NA
"SEED;Unclassified;CoA Test;Pantothenate kinase type III, CoaX-like (EC 2.7.1.33);",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Unclassified;Family 02 Ca2+ P-type ATPase;Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61);",NA,NA,NA,NA,NA,1,1,NA,2
"SEED;Unclassified;Family 02 Ca2+ P-type ATPase;ThiJ/PfpI family protein;",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Unclassified;PROSC YggS;Glutamate 5-kinase (EC 2.7.2.11);",NA,NA,NA,NA,NA,1,NA,NA,3
"SEED;Unclassified;PROSC YggS;LSU ribosomal protein L27p;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Unclassified;Respiratory Systems - Shewanella (updated);Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence, Disease and Defense;C jejuni colonization of chick caeca;Predicted signal transduction protein;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Virulence, Disease and Defense;Colicin V and Bacteriocin Production Cluster;Dihydrofolate synthase (EC 6.3.2.12);",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Virulence, Disease and Defense;Legionella pneumophila Virulome;Flagellar motor switch protein FliN;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence, Disease and Defense;Legionella pneumophila Virulome;Flagellar regulatory protein FleQ;",NA,NA,NA,NA,NA,2,NA,NA,NA
"SEED;Virulence, Disease and Defense;Type 1 pili (mannose-sensitive fimbriae);type 1 fimbriae anchoring protein FimD;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence;BlaR1 Family Regulatory Sensor-transducer Disambiguation;Transcriptional repressor, BlaI/MecI family;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence;Cobalt-zinc-cadmium resistance;Heavy metal resistance transcriptional regulator HmrR;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence;Cobalt-zinc-cadmium resistance;Heavy metal sensor histidine kinase;",NA,NA,NA,NA,NA,1,NA,2,NA
"SEED;Virulence;Heat shock protein Hsp22.5 involved in pathogenesis of Mycobacterium tuberculosis;Large-conductance mechanosensitive channel;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Virulence;Lysozyme inhibitors;Membrane-bound lysozyme inhibitor of c-type lysozyme;",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence;Multidrug efflux pump in Campylobacter jejuni (CmeABC operon);RND efflux system, outer membrane lipoprotein CmeC;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Virulence;Multidrug Resistance Efflux Pumps;Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-);",NA,NA,NA,NA,NA,1,1,1,NA
"SEED;Virulence;Multidrug Resistance Efflux Pumps;RND efflux system, outer membrane lipoprotein CmeC;",NA,NA,NA,NA,NA,1,NA,NA,1
"SEED;Virulence;Mycobacterium virulence operon involved in fatty acids biosynthesis;Propionyl-CoA carboxylase beta chain (EC 6.4.1.3);",NA,NA,NA,NA,NA,1,1,NA,NA
"SEED;Virulence;Type 4 secretion and conjugative transfer;IncQ plasmid conjugative transfer DNA nicking endonuclease TraR (pTi VirD2 homolog);",NA,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Virulence;Zinc resistance;Response regulator of zinc sigma-54-dependent two-component system;",NA,NA,NA,NA,NA,1,NA,1,NA
"SEED;Amino Acids and Derivatives;Alanine, serine, glycine metabolism in plants;Low-specificity L-threonine aldolase (EC 4.1.2.48);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine and Ornithine Degradation;Arginine deiminase (EC 3.5.3.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine and Ornithine Degradation;Arginine/agmatine antiporter;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine and Ornithine Degradation;Histidine ABC transporter, permease protein HisQ (TC 3.A.1.3.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine and Ornithine Degradation;Ornithine aminotransferase (EC 2.6.1.13);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine Biosynthesis extended;N-acetylglutamate synthase (EC 2.3.1.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Amino Acids and Derivatives;Arginine Biosynthesis extended;N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine deiminase and agmatine deiminase pathways in Streptococci;Arginine deiminase (EC 3.5.3.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine Deiminase Pathway;Arginine deiminase (EC 3.5.3.6);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Arginine metabolism and urea cycle in plants;Carbamoyl-phosphate synthase large chain (EC 6.3.5.5);",NA,NA,NA,NA,NA,NA,1,2,2
"SEED;Amino Acids and Derivatives;Arginine metabolism and urea cycle in plants;N-acetylglutamate synthase (EC 2.3.1.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Amino Acids and Derivatives;Aromatic amino acid degradation;Tryptophan 2-monooxygenase (EC 1.13.12.3);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Aromatic amino acid degradation;Tryptophanase (EC 4.1.99.1);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Branched chain amino acid degradation regulons;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Branched chain amino acid degradation regulons;Methylglutaconyl-CoA hydratase (EC 4.2.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Branched-Chain Amino Acid Biosynthesis;Acetolactate synthase small subunit (EC 2.2.1.6);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Amino Acids and Derivatives;Branched-Chain Amino Acid Biosynthesis;Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Branched-Chain Amino Acid Biosynthesis;Threonine dehydratase (EC 4.3.1.19);",NA,NA,NA,NA,NA,NA,2,NA,1
"SEED;Amino Acids and Derivatives;Branched-chain amino acid metabolism in plants;Acetolactate synthase small subunit (EC 2.2.1.6);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Amino Acids and Derivatives;Branched-chain amino acid metabolism in plants;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Cinnamic Acid Degradation;4-hydroxybenzoate transporter;",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Cysteine Biosynthesis, MCB 432;Sulfate transport system permease protein CysT;",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Amino Acids and Derivatives;Cysteine Biosynthesis, MCB 432;Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Cysteine Biosynthesis;Sulfate transport system permease protein CysT;",NA,NA,NA,NA,NA,NA,1,NA,1
"SEED;Amino Acids and Derivatives;Cysteine Biosynthesis;Sulfite reductase [NADPH] flavoprotein alpha-component (EC 1.8.1.2);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Evolution of Proline Biosynthesis (for review by Fichman et al);N-acetylglutamate synthase (EC 2.3.1.1);",NA,NA,NA,NA,NA,NA,1,2,NA
"SEED;Amino Acids and Derivatives;Evolution of Proline Biosynthesis (for review by Fichman et al);Ornithine aminotransferase (EC 2.6.1.13);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis;Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine metabolism in plants;Ornithine aminotransferase (EC 2.6.1.13);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Glycine and Serine Utilization;D-serine dehydratase transcriptional activator;",NA,NA,NA,NA,NA,NA,1,1,NA
"SEED;Amino Acids and Derivatives;Glycine and Serine Utilization;D-serine/D-alanine/glycine transporter;",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Glycine and Serine Utilization;Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Glycine Biosynthesis;Low-specificity L-threonine aldolase (EC 4.1.2.48);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Glycine cleavage system;Glycine cleavage system H protein;",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Histidine Degradation in Streptococci;Formiminoglutamase (EC 3.5.3.8);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Histidine Degradation;Formiminoglutamase (EC 3.5.3.8);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;HMG CoA Synthesis;Methylglutaconyl-CoA hydratase (EC 4.2.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;HMG-CoA;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;HMG-CoA;Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;HMG-CoA;Methylglutaconyl-CoA hydratase (EC 4.2.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Isoleucine degradation;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Isoleucine degradation;Probable acyl-CoA dehydrogenase (EC 1.3.99.3);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;L-2-amino-thiazoline-4-carboxylic acid-Lcysteine conversion;Beta-ureidopropionase (EC 3.5.1.6);",NA,NA,NA,NA,NA,NA,2,1,NA
"SEED;Amino Acids and Derivatives;Leucine Degradation and HMG-CoA Metabolism;Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4);",NA,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Amino Acids and Derivatives;Leucine Degradation and HMG-CoA Metabolism;Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Leucine Degradation and HMG-CoA Metabolism;Methylglutaconyl-CoA hydratase (EC 4.2.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Lysine Biosynthesis DAP Pathway;N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Amino Acids and Derivatives;Lysine degradation;Lysine decarboxylase, inducible (EC 4.1.1.18);",NA,NA,NA,NA,NA,NA,1,NA,NA
